alpha,coexpr_threshold,n_iters,ppi_weight,coexpr_weight,overall_pcc,mi_pcc,mu_pcc,mu_pcc_delta
0.7,0.5,5,0.3,0.7,0.2462497502565384,0.549640953540802,0.025708872824907303,-0.07796722277998924
0.7,0.5,10,0.3,0.7,0.2429153323173523,0.549640953540802,0.021623384207487106,-0.08205271139740944
0.7,0.5,20,0.3,0.7,0.24274656176567078,0.549640953540802,0.021399619057774544,-0.082276476547122
0.7,0.7,5,0.7,0.30000000000000004,0.2722967565059662,0.549640953540802,0.05607449635863304,-0.047601599246263504
0.7,0.7,10,0.7,0.30000000000000004,0.2727448046207428,0.549640953540802,0.056434594094753265,-0.04724150151014328
0.7,0.7,20,0.7,0.30000000000000004,0.2727756202220917,0.549640953540802,0.05646270141005516,-0.047213394194841385
0.7,0.7,5,0.5,0.5,0.2716090679168701,0.549640953540802,0.055260173976421356,-0.04841592162847519
0.7,0.7,10,0.5,0.5,0.27205514907836914,0.549640953540802,0.05557796731591225,-0.0480981282889843
0.7,0.7,20,0.5,0.5,0.27208730578422546,0.549640953540802,0.055605433881282806,-0.04807066172361374
0.7,0.7,5,0.3,0.7,0.2701281011104584,0.549640953540802,0.05358954519033432,-0.050086550414562225
0.7,0.7,10,0.3,0.7,0.27050718665122986,0.549640953540802,0.053721800446510315,-0.04995429515838623
0.7,0.7,20,0.3,0.7,0.27054187655448914,0.549640953540802,0.05374578759074211,-0.049930308014154434
0.9,0.3,5,0.7,0.30000000000000004,0.21003569662570953,0.549640953540802,0.0006708602886646986,-0.10300523531623185
0.9,0.3,10,0.7,0.30000000000000004,0.20395223796367645,0.549640953540802,-0.0034038361627608538,-0.1070799317676574
0.9,0.3,20,0.7,0.30000000000000004,0.20364758372306824,0.549640953540802,-0.0035667712800204754,-0.10724286688491702
0.9,0.3,5,0.5,0.5,0.20608390867710114,0.549640953540802,-0.006082193925976753,-0.1097582895308733
0.9,0.3,10,0.5,0.5,0.1962299793958664,0.549640953540802,-0.010802180506289005,-0.11447827611118555
0.9,0.3,20,0.5,0.5,0.19557395577430725,0.549640953540802,-0.011061388999223709,-0.11473748460412025
0.9,0.3,5,0.3,0.7,0.2091950923204422,0.549640953540802,-0.007447004783898592,-0.11112310038879514
0.9,0.3,10,0.3,0.7,0.1961940973997116,0.549640953540802,-0.013168328441679478,-0.11684442404657602
0.9,0.3,20,0.3,0.7,0.19463838636875153,0.549640953540802,-0.01364869438111782,-0.11732478998601437
0.9,0.5,5,0.7,0.30000000000000004,0.20677979290485382,0.549640953540802,0.005655229091644287,-0.09802086651325226
0.9,0.5,10,0.7,0.30000000000000004,0.20327092707157135,0.549640953540802,0.002117981668561697,-0.10155811393633485
0.9,0.5,20,0.7,0.30000000000000004,0.20314006507396698,0.549640953540802,0.0019639478996396065,-0.10171214770525694
0.9,0.5,5,0.5,0.5,0.19447235763072968,0.549640953540802,-0.0036483495496213436,-0.10732444515451789
0.9,0.5,10,0.5,0.5,0.1867472380399704,0.549640953540802,-0.010152383707463741,-0.11382847931236029
0.9,0.5,20,0.5,0.5,0.1859884113073349,0.549640953540802,-0.01079424750059843,-0.11447034310549498
0.9,0.5,5,0.3,0.7,0.18897919356822968,0.549640953540802,-0.007215360179543495,-0.11089145578444004
0.9,0.5,10,0.3,0.7,0.17855504155158997,0.549640953540802,-0.015621417202055454,-0.119297512806952
0.9,0.5,20,0.3,0.7,0.17676691710948944,0.549640953540802,-0.016903143376111984,-0.12057923898100853
0.9,0.7,5,0.7,0.30000000000000004,0.2286829799413681,0.549640953540802,0.027904978021979332,-0.07577111758291721
0.9,0.7,10,0.7,0.30000000000000004,0.2294768989086151,0.549640953540802,0.02814149484038353,-0.07553460076451302
0.9,0.7,20,0.7,0.30000000000000004,0.2297530472278595,0.549640953540802,0.028282644227147102,-0.07539345137774944
0.9,0.7,5,0.5,0.5,0.22689493000507355,0.549640953540802,0.026397965848445892,-0.07727812975645065
0.9,0.7,10,0.5,0.5,0.22764939069747925,0.549640953540802,0.026363227516412735,-0.07731286808848381
0.9,0.7,20,0.5,0.5,0.22795826196670532,0.549640953540802,0.02646266110241413,-0.07721343450248241
0.9,0.7,5,0.3,0.7,0.22346481680870056,0.549640953540802,0.02355687879025936,-0.08011921681463718
0.9,0.7,10,0.3,0.7,0.22348755598068237,0.549640953540802,0.022454380989074707,-0.08122171461582184
0.9,0.7,20,0.3,0.7,0.22378340363502502,0.549640953540802,0.022381870076060295,-0.08129422552883625
